Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New Death,New recovered
6/3/2020,Jammu and Kashmir,33.7782,76.5762,2718,33,953,117,2,7
6/3/2020,Jharkhand,23.6102,85.2799,712,5,320,53,0,24
6/3/2020,Karnataka,15.3173,75.7139,3796,52,1403,388,0,75
6/3/2020,Kerala,10.8505,76.2711,1412,11,627,86,1,19
6/3/2020,Ladakh,34.2996,78.2932,81,1,47,4,0,4
6/3/2020,Madhya Pradesh,22.9734,78.6569,8420,364,5221,137,6,218
6/3/2020,Maharashtra,19.7515,75.7139,72300,2465,31333,2287,103,1225
6/3/2020,Manipur,24.6637,93.9063,89,0,14,6,0,3
6/3/2020,Meghalaya,25.467,91.3662,27,1,12,0,0,0
6/3/2020,Mizoram,23.1645,92.9376,13,0,1,12,0,0
6/3/2020,Nagaland,26.1584,94.5624,49,0,0,6,0,0
6/3/2020,Odisha,20.9517,85.0985,2245,7,1325,141,0,80
6/3/2020,Puducherry,11.9416,79.8083,82,0,25,8,0,0
6/3/2020,Punjab,31.1471,75.3412,2342,46,2017,41,1,17
6/3/2020,Rajasthan,27.0238,74.2179,9373,203,6435,393,5,395
6/3/2020,Sikkim,27.533,88.5122,1,0,0,0,0,0
6/3/2020,Tamil Nadu,11.1271,78.6569,24586,197,13706,1091,13,536
6/3/2020,Telengana,18.1124,79.0193,2891,92,1526,99,4,35
6/3/2020,Tripura,23.9408,91.9882,468,0,173,48,0,0
6/3/2020,Uttar Pradesh,26.8467,80.9462,8361,222,5030,286,5,187
6/3/2020,Uttarakhand,30.0668,79.0193,1043,7,252,85,1,30
6/3/2020,West Bengal,22.9868,87.855,6168,335,2410,396,10,104
6/4/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
6/4/2020,Andhra Pradesh,15.9129,79.74,4080,68,2466,182,4,45
6/4/2020,Arunachal Pradesh,28.218,94.7278,38,0,1,16,0,0
6/4/2020,Assam,26.2006,92.9376,1672,4,413,159,0,89
6/4/2020,Bihar,25.0961,85.3131,4390,25,2077,235,1,131
6/4/2020,Chandigarh,30.7333,76.7794,301,5,214,0,0,0
6/4/2020,Chhattisgarh,21.2787,81.8661,668,2,188,104,1,58
6/4/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,8,0,1,4,0,0
6/4/2020,Delhi,28.7041,77.1025,23645,606,9542,1513,50,299
6/4/2020,Goa,15.2993,74.124,79,0,57,0,0,0
6/4/2020,Gujarat,22.2587,71.1924,18100,1122,12212,483,30,318
6/4/2020,Haryana,29.0588,76.0856,2954,23,1089,302,0,20
6/4/2020,Himachal Pradesh,31.1048,77.1734,359,5,150,14,0,10
6/4/2020,Jammu and Kashmir,33.7782,76.5762,2857,34,1007,139,1,54
6/4/2020,Jharkhand,23.6102,85.2799,752,5,321,40,0,1
6/4/2020,Karnataka,15.3173,75.7139,4063,53,1514,267,1,111
6/4/2020,Kerala,10.8505,76.2711,1494,11,651,82,0,24
6/4/2020,Ladakh,34.2996,78.2932,90,1,48,9,0,1
6/4/2020,Madhya Pradesh,22.9734,78.6569,8588,371,5445,168,7,224
6/4/2020,Maharashtra,19.7515,75.7139,74860,2587,32329,2560,122,996
6/4/2020,Manipur,24.6637,93.9063,118,0,38,29,0,24
6/4/2020,Meghalaya,25.467,91.3662,33,1,13,6,0,1
6/4/2020,Mizoram,23.1645,92.9376,14,0,1,1,0,0
6/4/2020,Nagaland,26.1584,94.5624,58,0,0,9,0,0
6/4/2020,Odisha,20.9517,85.0985,2388,7,1416,143,0,91
6/4/2020,Puducherry,11.9416,79.8083,82,0,25,0,0,0
6/4/2020,Punjab,31.1471,75.3412,2376,47,2029,34,1,12
6/4/2020,Rajasthan,27.0238,74.2179,9652,209,6744,279,6,309
6/4/2020,Sikkim,27.533,88.5122,2,0,0,1,0,0
6/4/2020,Tamil Nadu,11.1271,78.6569,25872,208,14316,1286,11,610
6/4/2020,Telengana,18.1124,79.0193,3020,99,1556,129,7,30
6/4/2020,Tripura,23.9408,91.9882,468,0,173,0,0,0
6/4/2020,Uttar Pradesh,26.8467,80.9462,8729,229,5176,368,7,146
6/4/2020,Uttarakhand,30.0668,79.0193,1085,8,282,42,1,30
6/4/2020,West Bengal,22.9868,87.855,6508,345,2580,340,10,170
6/5/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
6/5/2020,Andhra Pradesh,15.9129,79.74,4223,71,2539,143,3,73
6/5/2020,Arunachal Pradesh,28.218,94.7278,42,0,1,4,0,0
6/5/2020,Assam,26.2006,92.9376,1988,4,442,316,0,29
6/5/2020,Bihar,25.0961,85.3131,4493,29,2210,103,4,133
6/5/2020,Chandigarh,30.7333,76.7794,301,5,214,0,0,0
6/5/2020,Chhattisgarh,21.2787,81.8661,756,2,213,88,0,25
6/5/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,12,0,1,4,0,0
6/5/2020,Delhi,28.7041,77.1025,25004,650,9898,1359,44,356
6/5/2020,Goa,15.2993,74.124,166,0,57,87,0,0
6/5/2020,Gujarat,22.2587,71.1924,18584,1155,12667,484,33,455
6/5/2020,Haryana,29.0588,76.0856,3281,24,2134,327,1,1045
6/5/2020,Himachal Pradesh,31.1048,77.1734,383,5,179,24,0,29
6/5/2020,Jammu and Kashmir,33.7782,76.5762,3142,35,1048,285,1,41
6/5/2020,Jharkhand,23.6102,85.2799,793,6,354,41,1,33
6/5/2020,Karnataka,15.3173,75.7139,4320,57,1610,257,4,96
6/5/2020,Kerala,10.8505,76.2711,1588,14,690,94,3,39
6/5/2020,Ladakh,34.2996,78.2932,90,1,48,0,0,0
6/5/2020,Madhya Pradesh,22.9734,78.6569,8762,377,5637,174,6,192
6/5/2020,Maharashtra,19.7515,75.7139,77793,2710,33681,2933,123,1352
6/5/2020,Manipur,24.6637,93.9063,124,0,38,6,0,0
6/5/2020,Meghalaya,25.467,91.3662,33,1,13,0,0,0
6/5/2020,Mizoram,23.1645,92.9376,17,0,1,3,0,0
6/5/2020,Nagaland,26.1584,94.5624,80,0,0,22,0,0
6/5/2020,Odisha,20.9517,85.0985,2478,7,1416,90,0,0
6/5/2020,Puducherry,11.9416,79.8083,82,0,25,0,0,0
6/5/2020,Punjab,31.1471,75.3412,2415,47,2043,39,0,14
6/5/2020,Rajasthan,27.0238,74.2179,9862,213,7104,210,4,360
6/5/2020,Sikkim,27.533,88.5122,2,0,0,0,0,0
6/5/2020,Tamil Nadu,11.1271,78.6569,27256,220,14902,1384,12,586
6/5/2020,Telengana,18.1124,79.0193,3147,105,1587,127,6,31
6/5/2020,Tripura,23.9408,91.9882,644,0,173,176,0,0
6/5/2020,Uttar Pradesh,26.8467,80.9462,9237,245,5439,508,16,263
6/5/2020,Uttarakhand,30.0668,79.0193,1153,10,297,68,2,15
6/5/2020,West Bengal,22.9868,87.855,6876,355,2768,368,10,188
6/6/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
6/6/2020,Andhra Pradesh,15.9129,79.74,4303,73,2576,80,2,37
6/6/2020,Arunachal Pradesh,28.218,94.7278,45,0,1,3,0,0
6/6/2020,Assam,26.2006,92.9376,2153,4,498,165,0,56
6/6/2020,Bihar,25.0961,85.3131,4596,29,2225,103,0,15
6/6/2020,Chandigarh,30.7333,76.7794,304,5,222,3,0,8
6/6/2020,Chhattisgarh,21.2787,81.8661,879,2,244,123,0,31
6/6/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,14,0,1,2,0,0
6/6/2020,Delhi,28.7041,77.1025,26334,708,10315,1330,58,417
6/6/2020,Goa,15.2993,74.124,196,0,65,30,0,8
6/6/2020,Gujarat,22.2587,71.1924,19094,1190,13003,510,35,336
6/6/2020,Haryana,29.0588,76.0856,3597,24,2134,316,0,0
6/6/2020,Himachal Pradesh,31.1048,77.1734,393,5,189,10,0,10
6/6/2020,Jammu and Kashmir,33.7782,76.5762,3324,36,1086,182,1,38
6/6/2020,Jharkhand,23.6102,85.2799,881,7,410,88,1,56
6/6/2020,Karnataka,15.3173,75.7139,4835,57,1688,515,0,78
6/6/2020,Kerala,10.8505,76.2711,1699,14,712,111,0,22
6/6/2020,Ladakh,34.2996,78.2932,97,1,48,7,0,0
6/6/2020,Madhya Pradesh,22.9734,78.6569,8996,384,5878,234,7,241
6/6/2020,Maharashtra,19.7515,75.7139,80229,2849,35156,2436,139,1475
6/6/2020,Manipur,24.6637,93.9063,132,0,41,8,0,3
6/6/2020,Meghalaya,25.467,91.3662,33,1,13,0,0,0
6/6/2020,Mizoram,23.1645,92.9376,22,0,1,5,0,0
6/6/2020,Nagaland,26.1584,94.5624,94,0,0,14,0,0
6/6/2020,Odisha,20.9517,85.0985,2608,8,1604,130,1,188
6/6/2020,Puducherry,11.9416,79.8083,99,0,36,17,0,11
6/6/2020,Punjab,31.1471,75.3412,2461,48,2069,46,1,26
6/6/2020,Rajasthan,27.0238,74.2179,10084,218,7359,222,5,255
6/6/2020,Sikkim,27.533,88.5122,3,0,0,1,0,0
6/6/2020,Tamil Nadu,11.1271,78.6569,28694,232,15762,1438,12,860
6/6/2020,Telengana,18.1124,79.0193,3290,113,1627,143,8,40
6/6/2020,Tripura,23.9408,91.9882,692,0,173,48,0,0
6/6/2020,Uttar Pradesh,26.8467,80.9462,9733,257,5648,496,12,209
6/6/2020,Uttarakhand,30.0668,79.0193,1215,11,344,62,1,47
6/6/2020,West Bengal,22.9868,87.855,7303,366,2912,427,11,144
6/7/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
6/7/2020,Andhra Pradesh,15.9129,79.74,4510,73,2620,207,0,44
6/7/2020,Arunachal Pradesh,28.218,94.7278,47,0,1,2,0,0
6/7/2020,Assam,26.2006,92.9376,2397,4,547,244,0,49
6/7/2020,Bihar,25.0961,85.3131,4915,30,2425,319,1,200
6/7/2020,Chandigarh,30.7333,76.7794,309,5,273,5,0,51
6/7/2020,Chhattisgarh,21.2787,81.8661,923,4,266,44,2,22
6/7/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,19,0,1,5,0,0
6/7/2020,Delhi,28.7041,77.1025,27654,761,10664,1320,53,349
6/7/2020,Goa,15.2993,74.124,267,0,65,71,0,0
6/7/2020,Gujarat,22.2587,71.1924,19592,1219,13316,498,29,313
6/7/2020,Haryana,29.0588,76.0856,3952,24,2134,355,0,0
6/7/2020,Himachal Pradesh,31.1048,77.1734,400,5,194,7,0,5
6/7/2020,Jammu and Kashmir,33.7782,76.5762,3467,39,1126,143,3,40
6/7/2020,Jharkhand,23.6102,85.2799,1000,7,473,119,0,63
6/7/2020,Karnataka,15.3173,75.7139,5213,59,1968,378,2,280
6/7/2020,Kerala,10.8505,76.2711,1807,15,762,108,1,50
6/7/2020,Ladakh,34.2996,78.2932,99,1,48,2,0,0
6/7/2020,Madhya Pradesh,22.9734,78.6569,9228,399,6108,232,15,230
6/7/2020,Maharashtra,19.7515,75.7139,82968,2969,37390,2739,120,2234
6/7/2020,Manipur,24.6637,93.9063,157,0,52,25,0,11
6/7/2020,Meghalaya,25.467,91.3662,33,1,13,0,0,0
6/7/2020,Mizoram,23.1645,92.9376,24,0,1,2,0,0
6/7/2020,Nagaland,26.1584,94.5624,107,0,0,13,0,0
6/7/2020,Odisha,20.9517,85.0985,2781,8,1716,173,0,112
6/7/2020,Puducherry,11.9416,79.8083,99,0,36,0,0,0
6/7/2020,Punjab,31.1471,75.3412,2515,50,2092,54,2,23
6/7/2020,Rajasthan,27.0238,74.2179,10331,231,7501,247,13,142
6/7/2020,Sikkim,27.533,88.5122,7,0,0,4,0,0
6/7/2020,Tamil Nadu,11.1271,78.6569,30152,251,16395,1458,19,633
6/7/2020,Telengana,18.1124,79.0193,3496,123,1710,206,10,83
6/7/2020,Tripura,23.9408,91.9882,747,0,173,55,0,0
6/7/2020,Uttar Pradesh,26.8467,80.9462,9733,257,5648,0,0,0
6/7/2020,Uttarakhand,30.0668,79.0193,1303,11,423,88,0,79
6/7/2020,West Bengal,22.9868,87.855,7738,383,3119,435,17,207
6/8/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
6/8/2020,Andhra Pradesh,15.9129,79.74,4708,75,2682,198,2,62
6/8/2020,Arunachal Pradesh,28.218,94.7278,51,0,1,4,0,0
6/8/2020,Assam,26.2006,92.9376,2565,4,615,168,0,68
6/8/2020,Bihar,25.0961,85.3131,5088,30,2480,173,0,55
6/8/2020,Chandigarh,30.7333,76.7794,314,5,273,5,0,0
6/8/2020,Chhattisgarh,21.2787,81.8661,1073,4,283,150,0,17
6/8/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,20,0,2,1,0,1
6/8/2020,Delhi,28.7041,77.1025,28936,812,10999,1282,51,335
6/8/2020,Goa,15.2993,74.124,300,0,65,33,0,0
6/8/2020,Gujarat,22.2587,71.1924,20070,1249,13635,478,30,319
6/8/2020,Haryana,29.0588,76.0856,4448,28,2134,496,4,0
6/8/2020,Himachal Pradesh,31.1048,77.1734,413,5,224,13,0,30
6/8/2020,Jammu and Kashmir,33.7782,76.5762,4087,41,1216,620,2,90
6/8/2020,Jharkhand,23.6102,85.2799,1099,7,490,99,0,17
6/8/2020,Karnataka,15.3173,75.7139,5452,61,2132,239,2,164
6/8/2020,Kerala,10.8505,76.2711,1914,15,803,107,0,41
6/8/2020,Ladakh,34.2996,78.2932,103,1,50,4,0,2
6/8/2020,Madhya Pradesh,22.9734,78.6569,9401,412,6331,173,13,223
6/8/2020,Maharashtra,19.7515,75.7139,85975,3060,39314,3007,91,1924
6/8/2020,Manipur,24.6637,93.9063,172,0,52,15,0,0
6/8/2020,Meghalaya,25.467,91.3662,36,1,13,3,0,0
6/8/2020,Mizoram,23.1645,92.9376,34,0,1,10,0,0
6/8/2020,Nagaland,26.1584,94.5624,118,0,8,11,0,8
6/8/2020,Odisha,20.9517,85.0985,2856,9,1894,75,1,178
6/8/2020,Puducherry,11.9416,79.8083,99,0,36,0,0,0
6/8/2020,Punjab,31.1471,75.3412,2608,51,2106,93,1,14
6/8/2020,Rajasthan,27.0238,74.2179,10599,240,7641,268,9,140
6/8/2020,Sikkim,27.533,88.5122,7,0,0,0,0,0
6/8/2020,Tamil Nadu,11.1271,78.6569,31667,269,16999,1515,18,604
6/8/2020,Telengana,18.1124,79.0193,3650,137,1710,154,14,0
6/8/2020,Tripura,23.9408,91.9882,800,0,192,53,0,19
6/8/2020,Uttar Pradesh,26.8467,80.9462,10536,275,6185,803,18,537
6/8/2020,Uttarakhand,30.0668,79.0193,1355,13,528,52,2,105
6/8/2020,West Bengal,22.9868,87.855,8187,396,3303,449,13,184
6/9/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
6/9/2020,Andhra Pradesh,15.9129,79.74,4851,75,2745,143,0,63
6/9/2020,Arunachal Pradesh,28.218,94.7278,51,0,1,0,0,0
6/9/2020,Assam,26.2006,92.9376,2776,4,665,211,0,50
6/9/2020,Bihar,25.0961,85.3131,5202,31,2499,114,1,19
6/9/2020,Chandigarh,30.7333,76.7794,317,5,273,3,0,0
6/9/2020,Chhattisgarh,21.2787,81.8661,1160,4,308,87,0,25
6/9/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,22,0,2,2,0,0
6/9/2020,Delhi,28.7041,77.1025,29943,874,11357,1007,62,358
6/9/2020,Goa,15.2993,74.124,330,0,67,30,0,2
6/9/2020,Gujarat,22.2587,71.1924,20545,1280,13956,475,31,321
6/9/2020,Haryana,29.0588,76.0856,4854,39,2134,406,11,0
6/9/2020,Himachal Pradesh,31.1048,77.1734,421,5,227,8,0,3
6/9/2020,Jammu and Kashmir,33.7782,76.5762,4285,45,1324,198,4,108
6/9/2020,Jharkhand,23.6102,85.2799,1256,7,519,157,0,29
6/9/2020,Karnataka,15.3173,75.7139,5760,64,2519,308,3,387
6/9/2020,Kerala,10.8505,76.2711,2005,16,814,91,1,11
6/9/2020,Ladakh,34.2996,78.2932,103,1,52,0,0,2
6/9/2020,Madhya Pradesh,22.9734,78.6569,9638,414,6536,237,2,205
6/9/2020,Maharashtra,19.7515,75.7139,88528,3169,40975,2553,109,1661
6/9/2020,Manipur,24.6637,93.9063,272,0,58,100,0,6
6/9/2020,Meghalaya,25.467,91.3662,36,1,13,0,0,0
6/9/2020,Mizoram,23.1645,92.9376,42,0,1,8,0,0
6/9/2020,Nagaland,26.1584,94.5624,123,0,8,5,0,0
6/9/2020,Odisha,20.9517,85.0985,2994,9,1993,138,0,99
6/9/2020,Puducherry,11.9416,79.8083,127,0,52,28,0,16
6/9/2020,Punjab,31.1471,75.3412,2663,53,2128,55,2,22
6/9/2020,Rajasthan,27.0238,74.2179,10763,246,8004,164,6,363
6/9/2020,Sikkim,27.533,88.5122,7,0,0,0,0,0
6/9/2020,Tamil Nadu,11.1271,78.6569,33229,286,17527,1562,17,528
6/9/2020,Telengana,18.1124,79.0193,3650,137,1710,0,0,0
6/9/2020,Tripura,23.9408,91.9882,838,0,192,38,0,0
6/9/2020,Uttar Pradesh,26.8467,80.9462,10947,283,6344,411,8,159
6/9/2020,Uttarakhand,30.0668,79.0193,1411,13,714,56,0,186
6/9/2020,West Bengal,22.9868,87.855,8613,405,3465,426,9,162
6/10/2020,Andaman and Nicobar Islands,11.7401,92.6586,33,0,33,0,0,0
6/10/2020,Andhra Pradesh,15.9129,79.74,5070,77,2802,219,2,57
6/10/2020,Arunachal Pradesh,28.218,94.7278,57,0,1,6,0,0
6/10/2020,Assam,26.2006,92.9376,2937,4,1085,161,0,420
6/10/2020,Bihar,25.0961,85.3131,5459,32,2864,257,1,365
6/10/2020,Chandigarh,30.7333,76.7794,323,5,286,6,0,13
6/10/2020,Chhattisgarh,21.2787,81.8661,1240,6,386,80,2,78
6/10/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,22,0,2,0,0,0
6/10/2020,Delhi,28.7041,77.1025,31309,905,11861,1366,31,504
6/10/2020,Goa,15.2993,74.124,359,0,67,29,0,0
6/10/2020,Gujarat,22.2587,71.1924,21014,1313,14365,469,33,409
6/10/2020,Haryana,29.0588,76.0856,5209,45,2134,355,6,0
6/10/2020,Himachal Pradesh,31.1048,77.1734,445,5,249,24,0,22
6/10/2020,Jammu and Kashmir,33.7782,76.5762,4346,48,1506,61,3,182
6/10/2020,Jharkhand,23.6102,85.2799,1411,8,559,155,1,40
6/10/2020,Karnataka,15.3173,75.7139,5921,66,2604,161,2,85
6/10/2020,Kerala,10.8505,76.2711,2096,16,848,91,0,34
6/10/2020,Ladakh,34.2996,78.2932,108,1,52,5,0,0
6/10/2020,Madhya Pradesh,22.9734,78.6569,9849,420,6729,211,6,193
6/10/2020,Maharashtra,19.7515,75.7139,90787,3289,42638,2259,120,1663
6/10/2020,Manipur,24.6637,93.9063,304,0,61,32,0,3
6/10/2020,Meghalaya,25.467,91.3662,43,1,13,7,0,0
6/10/2020,Mizoram,23.1645,92.9376,88,0,1,46,0,0
6/10/2020,Nagaland,26.1584,94.5624,127,0,10,4,0,2
6/10/2020,Odisha,20.9517,85.0985,3140,9,2133,146,0,140
6/10/2020,Puducherry,11.9416,79.8083,127,0,52,0,0,0
6/10/2020,Punjab,31.1471,75.3412,2719,55,2167,56,2,39
6/10/2020,Rajasthan,27.0238,74.2179,11245,255,8328,482,9,324
6/10/2020,Sikkim,27.533,88.5122,13,0,0,6,0,0
6/10/2020,Tamil Nadu,11.1271,78.6569,34914,307,18325,1685,21,798
6/10/2020,Telengana,18.1124,79.0193,3920,148,1809,270,11,99
6/10/2020,Tripura,23.9408,91.9882,864,1,192,26,0,0
6/10/2020,Uttar Pradesh,26.8467,80.9462,11335,301,6669,388,18,325
6/10/2020,Uttarakhand,30.0668,79.0193,1537,13,755,126,0,41
6/10/2020,West Bengal,22.9868,87.855,8985,415,3620,372,10,155
6/11/2020,Andaman and Nicobar Islands,11.7401,92.6586,34,0,33,1,0,0
6/11/2020,Andhra Pradesh,15.9129,79.74,5269,78,2899,199,1,97
6/11/2020,Arunachal Pradesh,28.218,94.7278,57,0,2,0,0,1
6/11/2020,Assam,26.2006,92.9376,3092,4,1249,155,0,164
6/11/2020,Bihar,25.0961,85.3131,5710,33,3071,251,1,207
6/11/2020,Chandigarh,30.7333,76.7794,327,5,286,4,0,0
6/11/2020,Chhattisgarh,21.2787,81.8661,1262,6,402,22,0,16
6/11/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,28,0,2,6,0,0
6/11/2020,Delhi,28.7041,77.1025,32810,984,12245,1501,79,384
6/11/2020,Goa,15.2993,74.124,387,0,67,28,0,0
6/11/2020,Gujarat,22.2587,71.1924,21521,1347,14735,507,34,370
6/11/2020,Haryana,29.0588,76.0856,5579,52,2188,370,7,54
6/11/2020,Himachal Pradesh,31.1048,77.1734,451,6,254,6,1,5
6/11/2020,Jammu and Kashmir,33.7782,76.5762,4507,51,1671,161,3,165
6/11/2020,Jharkhand,23.6102,85.2799,1489,8,592,78,0,33
6/11/2020,Karnataka,15.3173,75.7139,6041,69,2862,120,3,258
6/11/2020,Kerala,10.8505,76.2711,2161,18,905,65,2,57
6/11/2020,Ladakh,34.2996,78.2932,115,1,52,7,0,0
6/11/2020,Madhya Pradesh,22.9734,78.6569,10049,427,6892,200,7,163
6/11/2020,Maharashtra,19.7515,75.7139,94041,3438,44517,3254,149,1879
6/11/2020,Manipur,24.6637,93.9063,311,0,63,7,0,2
6/11/2020,Meghalaya,25.467,91.3662,44,1,13,1,0,0
6/11/2020,Mizoram,23.1645,92.9376,93,0,1,5,0,0
6/11/2020,Nagaland,26.1584,94.5624,128,0,22,1,0,12
6/11/2020,Odisha,20.9517,85.0985,3250,9,2282,110,0,149
6/11/2020,Puducherry,11.9416,79.8083,127,0,53,0,0,1
6/11/2020,Punjab,31.1471,75.3412,2805,55,2232,86,0,65
6/11/2020,Rajasthan,27.0238,74.2179,11600,259,8569,355,4,241
6/11/2020,Sikkim,27.533,88.5122,13,0,0,0,0,0
6/11/2020,Tamil Nadu,11.1271,78.6569,36841,326,19333,1927,19,1008
6/11/2020,Telengana,18.1124,79.0193,4111,156,1817,191,8,8
6/11/2020,Tripura,23.9408,91.9882,895,1,239,31,0,47
6/11/2020,Uttar Pradesh,26.8467,80.9462,11610,321,6871,275,20,202
6/11/2020,Uttarakhand,30.0668,79.0193,1562,15,831,25,2,76
6/11/2020,West Bengal,22.9868,87.855,9328,432,3779,343,17,159
6/12/2020,Andaman and Nicobar Islands,11.7401,92.6586,38,0,33,4,0,0
6/12/2020,Andhra Pradesh,15.9129,79.74,5429,80,3048,160,2,149
6/12/2020,Arunachal Pradesh,28.218,94.7278,61,0,4,4,0,2
6/12/2020,Assam,26.2006,92.9376,3319,6,1432,227,2,183
6/12/2020,Bihar,25.0961,85.3131,5983,36,3266,273,3,195
6/12/2020,Chandigarh,30.7333,76.7794,332,5,286,5,0,0
6/12/2020,Chhattisgarh,21.2787,81.8661,1398,6,447,136,0,45
6/12/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,30,0,2,2,0,0
6/12/2020,Delhi,28.7041,77.1025,34687,1085,12731,1877,101,486
6/12/2020,Goa,15.2993,74.124,417,0,67,30,0,0
6/12/2020,Gujarat,22.2587,71.1924,22032,1385,15101,511,38,366
6/12/2020,Haryana,29.0588,76.0856,5968,64,2260,389,12,72
6/12/2020,Himachal Pradesh,31.1048,77.1734,470,6,280,19,0,26
6/12/2020,Jammu and Kashmir,33.7782,76.5762,4574,52,1820,67,1,149
6/12/2020,Jharkhand,23.6102,85.2799,1599,8,630,110,0,38
6/12/2020,Karnataka,15.3173,75.7139,6245,72,2977,204,3,115
6/12/2020,Kerala,10.8505,76.2711,2244,18,968,83,0,63
6/12/2020,Ladakh,34.2996,78.2932,135,1,54,20,0,2
6/12/2020,Madhya Pradesh,22.9734,78.6569,10241,431,7042,192,4,150
6/12/2020,Maharashtra,19.7515,75.7139,97648,3590,46078,3607,152,1561
6/12/2020,Manipur,24.6637,93.9063,366,0,73,55,0,10
6/12/2020,Meghalaya,25.467,91.3662,44,1,18,0,0,5
6/12/2020,Mizoram,23.1645,92.9376,102,0,1,9,0,0
6/12/2020,Nagaland,26.1584,94.5624,128,0,22,0,0,0
6/12/2020,Odisha,20.9517,85.0985,3386,9,2354,136,0,72
6/12/2020,Puducherry,11.9416,79.8083,157,2,67,30,1,14
6/12/2020,Punjab,31.1471,75.3412,2887,59,2259,82,4,27
6/12/2020,Rajasthan,27.0238,74.2179,11838,265,8775,238,6,206
6/12/2020,Sikkim,27.533,88.5122,14,0,2,1,0,2
6/12/2020,Tamil Nadu,11.1271,78.6569,38716,349,20705,1875,23,1372
6/12/2020,Telangana,18.1124,79.0193,4320,165,1993,0,9,0
6/12/2020,Tripura,23.9408,91.9882,913,1,278,18,0,39
6/12/2020,Uttar Pradesh,26.8467,80.9462,12088,345,7292,478,24,421
6/12/2020,Uttarakhand,30.0668,79.0193,1643,15,842,81,0,11
6/12/2020,West Bengal,22.9868,87.855,9768,442,3988,440,10,209
6/13/2020,Andaman and Nicobar Islands,11.7401,92.6586,38,0,33,0,0,0
6/13/2020,Andhra Pradesh,15.9129,79.74,5680,80,3105,251,0,57
6/13/2020,Arunachal Pradesh,28.218,94.7278,67,0,4,6,0,0
6/13/2020,Assam,26.2006,92.9376,3498,8,1537,179,2,105
6/13/2020,Bihar,25.0961,85.3131,6103,36,3587,120,0,321
6/13/2020,Chandigarh,30.7333,76.7794,334,5,286,2,0,0
6/13/2020,Chhattisgarh,21.2787,81.8661,1429,6,550,31,0,103
6/13/2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,30,0,2,0,0,0
6/13/2020,Delhi,28.7041,77.1025,36824,1214,13398,2137,129,667
6/13/2020,Goa,15.2993,74.124,463,0,69,46,0,2
6/13/2020,Gujarat,22.2587,71.1924,22527,1415,15493,495,30,392
6/13/2020,Haryana,29.0588,76.0856,6334,70,2475,366,6,215
6/13/2020,Himachal Pradesh,31.1048,77.1734,486,6,297,16,0,17
6/13/2020,Jammu and Kashmir,33.7782,76.5762,4730,53,2086,156,1,266
6/13/2020,Jharkhand,23.6102,85.2799,1617,8,672,18,0,42
6/13/2020,Karnataka,15.3173,75.7139,6516,79,3440,271,7,463
6/13/2020,Kerala,10.8505,76.2711,2322,19,1000,78,1,32
6/13/2020,Ladakh,34.2996,78.2932,239,1,62,104,0,8
6/13/2020,Madhya Pradesh,22.9734,78.6569,10443,440,7201,202,9,159
6/13/2020,Maharashtra,19.7515,75.7139,101141,3717,47796,3493,127,1718
6/13/2020,Manipur,24.6637,93.9063,385,0,77,19,0,4
6/13/2020,Meghalaya,25.467,91.3662,44,1,22,0,0,4
6/13/2020,Mizoram,23.1645,92.9376,104,0,1,2,0,0
6/13/2020,Nagaland,26.1584,94.5624,156,0,49,28,0,27
6/13/2020,Odisha,20.9517,85.0985,3498,10,2474,112,1,120
6/13/2020,Puducherry,11.9416,79.8083,157,2,67,0,0,0
6/13/2020,Punjab,31.1471,75.3412,2986,63,2282,99,4,23
6/13/2020,Rajasthan,27.0238,74.2179,12068,272,8898,230,7,123
6/13/2020,Sikkim,27.533,88.5122,63,0,2,49,0,0
6/13/2020,Tamil Nadu,11.1271,78.6569,40698,367,22047,1982,18,1342
6/13/2020,Telangana,18.1124,79.0193,4484,174,2278,164,9,285
6/13/2020,Tripura,23.9408,91.9882,961,1,278,48,0,0
6/13/2020,Uttar Pradesh,26.8467,80.9462,12616,365,7609,528,20,317
6/13/2020,Uttarakhand,30.0668,79.0193,1724,21,947,81,6,105
6/13/2020,West Bengal,22.9868,87.855,10244,451,4206,476,9,218
